horizon,variable,shock,variance_share
33,dy,eqs,2.3437916359555295
33,dy,em,3.5931993092729737
33,dy,epinf,76.56829401927388
33,dy,ew,5.113853502137358
33,pinfobs,ea,0.005940734991416116
33,pinfobs,eb,0.0005395302923271111
33,pinfobs,eg,0.0003592668454349992
33,pinfobs,eqs,0.0004831536708466876
33,pinfobs,em,0.0165761323295352
33,pinfobs,epinf,92.95410204652161
33,pinfobs,ew,7.021999135348825
33,robs,ea,0.09076925882816743
33,robs,eb,0.06825987156757435
33,robs,eg,0.007212731598730577
33,robs,eqs,0.03802632993435406
33,robs,em,0.19965715244356178
33,robs,epinf,91.87045275550068
33,robs,ew,7.7256219001269315
34,dy,ea,0.8400337995260863
34,dy,eb,4.971488185136138
34,dy,eg,6.5704029425202135
34,dy,eqs,2.3437463795842186
34,dy,em,3.593236651898393
34,dy,epinf,76.56720431518045
34,dy,ew,5.113887726154505
34,pinfobs,ea,0.005811292746237907
34,pinfobs,eb,0.0005272719894504677
34,pinfobs,eg,0.00035507238069963724
34,pinfobs,eqs,0.0004783259418802405
34,pinfobs,em,0.016199153992503407
34,pinfobs,epinf,92.94098661991517
34,pinfobs,ew,7.035642263034054
34,robs,ea,0.08838978339694913
34,robs,eb,0.0664289658260156
34,robs,eg,0.00704001234469638
34,robs,eqs,0.037057660032844185
34,robs,em,0.1943067896009713
34,robs,epinf,91.86756120225961
34,robs,ew,7.739215586538914
35,dy,ea,0.841232251322124
35,dy,eb,4.97135576508617
35,dy,eg,6.57023227687681
35,dy,eqs,2.3436950294561503
35,dy,em,3.593228569789212
35,dy,epinf,76.56643537983476
35,dy,ew,5.113820727634784
35,pinfobs,ea,0.005687625990774323
35,pinfobs,eb,0.0005155642787051134
35,pinfobs,eg,0.0003510175474478315
35,pinfobs,eqs,0.0004737049633409384
35,pinfobs,em,0.015839158283435205
35,pinfobs,epinf,92.9292320070101
35,pinfobs,ew,7.047900921926205
35,robs,ea,0.08613054087033788
35,robs,eb,0.0646903886361225
35,robs,eg,0.006875833343057289
35,robs,eqs,0.03613778112874446
35,robs,em,0.18922785382648416
35,robs,epinf,91.86618208958694
35,robs,ew,7.750755512608311
36,dy,ea,0.8422865600264017
36,dy,eb,4.97121976662908
36,dy,eg,6.57005687700318
36,dy,eqs,2.3436386738499135
36,dy,em,3.5931877336909195
36,dy,epinf,76.56591052353123
36,dy,ew,5.11369986526926
36,pinfobs,ea,0.005569322981742088
36,pinfobs,eb,0.0005043672327631706
36,pinfobs,eg,0.00034709557641986785
36,pinfobs,eqs,0.00046923743961783986
36,pinfobs,em,0.01549498022488141
36,pinfobs,epinf,92.91873757785288
36,pinfobs,ew,7.0588774186916865
36,robs,ea,0.08398169898079325
36,robs,eb,0.06303662166951726
36,robs,eg,0.006719492532090419
36,robs,eqs,0.03526236216280036
36,robs,em,0.18439817546030518
36,robs,epinf,91.86619614300156
36,robs,ew,7.760405506192948
37,dy,ea,0.8432122935041876
37,dy,eb,4.9710815719893375
37,dy,eg,6.569878558129201
37,dy,eqs,2.343578903837995
37,dy,em,3.593124546979108
37,dy,epinf,76.56556546503907
37,dy,ew,5.1135586605211145
37,pinfobs,ea,0.005456012284978731
37,pinfobs,eb,0.0004936449502605292
37,pinfobs,eg,0.00034330006671960786
37,pinfobs,eqs,0.00046488020428601956
37,pinfobs,em,0.015165546781570739
37,pinfobs,epinf,92.90941031378577
37,pinfobs,ew,7.068666301926409
37,robs,ea,0.08193458665448988
37,robs,eb,0.06146105153951438
37,robs,eg,0.00657037385366327
37,robs,eqs,0.03442764062038167
37,robs,em,0.17979819364554187
37,robs,epinf,91.867490583863
